Timestamp,Action Type,Pool,User,Wallet Type,Tagged Name,Tokens In 1,Tokens In Amount 1,Tokens Out 1,Tokens Out Amount 1,Type,Value USD
1679236364000,AddLiquiditySingleToken,gDAI 28MAR2024,0xef0c7668af2e04bc8cb8dfa321e5f9159f4bafe4,RETAIL,,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,649.81,0xa0192f6567f8f5dc38c53323235fd08b318d2dca,326.707463,ADD_LIQUIDITY,650.93
1679236947000,AddLiquiditySingleToken,gDAI 28MAR2024,0x6d9bf03020efaefa9248ce88ac326a4f64f764aa,RETAIL,,0x3d9907f9a368ad0a51be60f7da3b97cf940982d8,0.034793,0xa0192f6567f8f5dc38c53323235fd08b318d2dca,74.516485,ADD_LIQUIDITY,148.47
1679237423000,AddLiquiditySingleToken,LOOKS Staking 30MAR2023,0x4a41d76b0524a3989998380c033f12bfeb5f7201,RETAIL,,0xf4d2888d29d722226fafa5d9b24f9164c092421e,104803.26819,0x44474d98d1484c26e8d296a43a721998731cf775,38277.174391,ADD_LIQUIDITY,16644.58
1679240834000,SwapYtForToken,GLP 28MAR2024,0x964c38e792324cfd68f2dcbf2b56c7bec55a52f6,RETAIL,,0x56051f8e46b67b4d286454995dbc6f5f3c433e34,5000,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,781.907868,SWAP_YT,784.86
1679241227000,AddLiquiditySingleToken,stETH 30MAR2023,0x3811eb9e4e525765aaab95a8fb3c04061ece3321,RETAIL,,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,100.084732,0x54e28e62ea9e8d755dc6e74674eabe2abfdb004e,47.252391,ADD_LIQUIDITY,178041.76
1679242129000,RemoveLiquiditySingleToken,GLP 28MAR2024,0x028e8c8457fa7f88f4dd42f2960874cb4a9275e8,RETAIL,,0x7d49e5adc0eaad9c027857767638613253ef125f,41166.953114,0x0000000000000000000000000000000000000000,41.053162,REMOVE_LIQUIDITY,73853.35
1679242800000,SwapYtForToken,GLP 28MAR2024,0x4da4a2f69cb2f61a49efb7423b1f093b79c6f1f2,RETAIL,,0x56051f8e46b67b4d286454995dbc6f5f3c433e34,706.132856,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,114,SWAP_YT,111.22
1679243268000,SwapYtForToken,GLP 28MAR2024,0x4da4a2f69cb2f61a49efb7423b1f093b79c6f1f2,RETAIL,,0x56051f8e46b67b4d286454995dbc6f5f3c433e34,3095.420716,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,500,SWAP_YT,486.91
1679244971000,RemoveLiquiditySingleSy,GLP 28MAR2024,0x9aefd1600e5bc88f7c1ff6ab112eea217bc24cc0,RETAIL,,0x7d49e5adc0eaad9c027857767638613253ef125f,1221.34405,0x2066a650af4b6895f72e618587aad5e8120b7790,2258.912043,REMOVE_LIQUIDITY,2178.46
1679245564000,AddLiquiditySingleTokenKeepYt,gDAI 28MAR2024,0x193db18a5ef9a0320b7374c1fe8af976235f3211,RETAIL,,0xd85e038593d7a098614721eae955ec2022b9b91b,37580.881053,0xa0192f6567f8f5dc38c53323235fd08b318d2dca,19183.853889,ADD_LIQUIDITY,38225.29
1679245712000,RemoveLiquiditySingleToken,GLP 28MAR2024,0x851ef0a28922435675c77d505601e625f65ff088,RETAIL,,0x7d49e5adc0eaad9c027857767638613253ef125f,806.707657,0x5402b5f40310bded796c7d0f3ff6683f5c0cffdf,1492.015664,REMOVE_LIQUIDITY,1444.24
1679245993000,AddLiquiditySingleToken,GLP 28MAR2024,0xd838be76e62a0995aeb0aa9ff69ab07d790aa267,RETAIL,,0x0000000000000000000000000000000000000000,0.95,0x7d49e5adc0eaad9c027857767638613253ef125f,951.883759,ADD_LIQUIDITY,1703.46
1679246482000,SwapYtForToken,gDAI 28MAR2024,0x3d9b0a7ef1cceada457001a6d51f28ff61e39904,RETAIL,,0x4a8e64c3a66ce0830e3bf2ea7863b013aa592114,8616,0xda10009cbd5d07dd0cecc66161fc93d7c9000da1,817.54106,SWAP_YT,828.08
1679246690000,AddLiquiditySingleToken,GLP 28MAR2024,0x7c7f0649abeeba4ee4c5156d9ff9e110e12217f5,RETAIL,,0xda10009cbd5d07dd0cecc66161fc93d7c9000da1,21010.098565,0x7d49e5adc0eaad9c027857767638613253ef125f,11591.893059,ADD_LIQUIDITY,20720.97
1679246776000,SwapYtForToken,gDAI 28MAR2024,0x7c2eaae6f30df66ae19bd79e8f62c6230f0364e0,RETAIL,,0x4a8e64c3a66ce0830e3bf2ea7863b013aa592114,19642.414504,0x82af49447d8a07e3bd95bd0d56f35241523fbab1,0.997654,SWAP_YT,1841.39
1679247842000,AddLiquiditySingleToken,gDAI 28MAR2024,0xe43f9c3c4911598b765447a9f7a5c9ec075b201e,RETAIL,,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,500,0xa0192f6567f8f5dc38c53323235fd08b318d2dca,251.105532,ADD_LIQUIDITY,500.85
1679248444000,RemoveLiquiditySingleToken,GLP 28MAR2024,0xc92fc09658fb97ccf59ffd34d404766c3713c828,RETAIL,,0x7d49e5adc0eaad9c027857767638613253ef125f,141.905954,0x5402b5f40310bded796c7d0f3ff6683f5c0cffdf,262.501917,REMOVE_LIQUIDITY,253.94
1679250988000,SwapYtForSy,GLP 28MAR2024,0xefa4c696ea2505ec038c9ddc849b1bf817d7f69d,RETAIL,,0x56051f8e46b67b4d286454995dbc6f5f3c433e34,7324,0x2066a650af4b6895f72e618587aad5e8120b7790,1185.95354,SWAP_YT,1145.51
1679252519000,AddLiquiditySingleToken,stETH 30MAR2023,0xc44f29d7df8cf06febdf24c846fc42161a3d97a0,RETAIL,,0x0000000000000000000000000000000000000000,5,0x54e28e62ea9e8d755dc6e74674eabe2abfdb004e,2.364421,ADD_LIQUIDITY,8908.96
1679252688000,RemoveLiquiditySingleToken,GLP 28MAR2024,0x0b81747f504dfc906a215e301d8b8ad82e44cbd2,RETAIL,,0x7d49e5adc0eaad9c027857767638613253ef125f,1211.245299,0x2f2a2543b76a4166549f7aab2e75bef0aefc5b0f,0.077597,REMOVE_LIQUIDITY,2155.16
1679253531000,SwapYtForToken,gDAI 28MAR2024,0xc693b4ffb338579467a541b2bf267b1955870920,RETAIL,,0x4a8e64c3a66ce0830e3bf2ea7863b013aa592114,4232.454276,0xda10009cbd5d07dd0cecc66161fc93d7c9000da1,402,SWAP_YT,398.79
1679256096000,AddLiquiditySingleToken,gDAI 28MAR2024,0xaf0fdd39e5d92499b0ed9f68693da99c0ec1e92e,RETAIL,,0xd85e038593d7a098614721eae955ec2022b9b91b,25000,0xa0192f6567f8f5dc38c53323235fd08b318d2dca,13111.009834,ADD_LIQUIDITY,26154.57
1679256962000,AddLiquiditySingleTokenKeepYt,GLP 28MAR2024,0x4ff3aa332fd6b1ee6023fe71d67f595e5b515ea7,RETAIL,,0x5402b5f40310bded796c7d0f3ff6683f5c0cffdf,5111.723507,0x7d49e5adc0eaad9c027857767638613253ef125f,2616.435812,ADD_LIQUIDITY,4681.18
1679257315000,SwapYtForToken,GLP 28MAR2024,0x4ff3aa332fd6b1ee6023fe71d67f595e5b515ea7,RETAIL,,0x56051f8e46b67b4d286454995dbc6f5f3c433e34,2581.460137,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,412.182322,SWAP_YT,409.52
1679259136000,SwapYtForToken,GLP 28MAR2024,0x4da4a2f69cb2f61a49efb7423b1f093b79c6f1f2,RETAIL,,0x56051f8e46b67b4d286454995dbc6f5f3c433e34,1714.127638,0x0000000000000000000000000000000000000000,0.152,SWAP_YT,270.57
1679259529000,AddLiquiditySingleSy,GLP 28MAR2024,0xefa4c696ea2505ec038c9ddc849b1bf817d7f69d,RETAIL,,0x2066a650af4b6895f72e618587aad5e8120b7790,1185.95354,0x7d49e5adc0eaad9c027857767638613253ef125f,640.655891,ADD_LIQUIDITY,1150.41
1679259603000,SwapYtForToken,GLP 28MAR2024,0x73c22319a12253bf9b89b82f417020c7bb78502e,RETAIL,,0x56051f8e46b67b4d286454995dbc6f5f3c433e34,1863.373939,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,300,SWAP_YT,294.69
1679260895000,RemoveLiquiditySingleToken,rETH-WETH_BalancerLP Aura 28DEC2023,0xf81ed26699f13cd2d93b9b79d2efcef6e5dbf745,RETAIL,,0x5546d0f27bed4075ea03a22c58f7016e24c94ea7,1.371665,0x0000000000000000000000000000000000000000,3.199472,REMOVE_LIQUIDITY,5741.52
1679261087000,AddLiquiditySingleToken,ankrETH-WETH_BalancerLP Aura 28MAR2024,0xf81ed26699f13cd2d93b9b79d2efcef6e5dbf745,RETAIL,,0x0000000000000000000000000000000000000000,3.1,0xbeef0acd30d146f8ac4ca6665d672727b943f105,1.615705,ADD_LIQUIDITY,5536.14
1679264292000,AddLiquiditySingleToken,GLP 28MAR2024,0x22161250b01f19cd774e22d1d39ba436f9a4d3e2,RETAIL,,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,250,0x7d49e5adc0eaad9c027857767638613253ef125f,138.206762,ADD_LIQUIDITY,248.65
1679264697000,SwapYtForToken,GLP 28MAR2024,0x4da4a2f69cb2f61a49efb7423b1f093b79c6f1f2,RETAIL,,0x56051f8e46b67b4d286454995dbc6f5f3c433e34,1182.870314,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,190,SWAP_YT,187.17
1679265057000,SwapYtForToken,GLP 28MAR2024,0x4da4a2f69cb2f61a49efb7423b1f093b79c6f1f2,RETAIL,,0x56051f8e46b67b4d286454995dbc6f5f3c433e34,4350.33603,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,699.511399,SWAP_YT,690.31
1679268690000,SwapYtForToken,gDAI 28MAR2024,0x90f15e09b8fb5bc080b968170c638920db3a3446,RETAIL,,0x4a8e64c3a66ce0830e3bf2ea7863b013aa592114,38040.620235,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,3321.356866,SWAP_YT,3371.51
1679269678000,SwapYtForToken,gDAI 28MAR2024,0x344c6db9dd8985d7c991edb6a485931ef804cd6c,RETAIL,,0x4a8e64c3a66ce0830e3bf2ea7863b013aa592114,13928.024935,0xda10009cbd5d07dd0cecc66161fc93d7c9000da1,1269.799114,SWAP_YT,1258.7
1679273091000,SwapYtForToken,gDAI 28MAR2024,0xc693b4ffb338579467a541b2bf267b1955870920,RETAIL,,0x4a8e64c3a66ce0830e3bf2ea7863b013aa592114,3277.953558,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,300,SWAP_YT,297.83
1679273845000,AddLiquiditySingleToken,GLP 28MAR2024,0x59247871758976e2bbf77131c1d59a916595dc98,RETAIL,,0x0000000000000000000000000000000000000000,0.1,0x7d49e5adc0eaad9c027857767638613253ef125f,98.745411,ADD_LIQUIDITY,179.03
1679274671000,SwapYtForToken,GLP 28MAR2024,0x3db1e47d5c307705de47e309317602c08c1922d5,RETAIL,,0x56051f8e46b67b4d286454995dbc6f5f3c433e34,3338.713247,0x0000000000000000000000000000000000000000,0.3,SWAP_YT,535.38
1679275475000,AddLiquiditySingleToken,ankrETH-WETH_BalancerLP Aura 28MAR2024,0x9ce6e6b60c894d1df9bc3d9d6cc969b79fb176b7,RETAIL,,0x0000000000000000000000000000000000000000,6,0xbeef0acd30d146f8ac4ca6665d672727b943f105,3.133895,ADD_LIQUIDITY,10742.45
1679275536000,RemoveLiquiditySingleToken,GLP 28MAR2024,0x3db1e47d5c307705de47e309317602c08c1922d5,RETAIL,,0x7d49e5adc0eaad9c027857767638613253ef125f,2983.95421,0x0000000000000000000000000000000000000000,3.009606,REMOVE_LIQUIDITY,5409.62
1679275689000,SwapTokenForPt,GLP 28MAR2024,0x3db1e47d5c307705de47e309317602c08c1922d5,RETAIL,,0x0000000000000000000000000000000000000000,0.3,0x96015d0fb97139567a9ba675951816a0bb719e3c,656.228599,SWAP_PT,537.42
1679277729000,RemoveLiquiditySingleToken,GLP 28MAR2024,0x257ac8b8631d409f5f6536603bdb895b94b2f224,RETAIL,,0x7d49e5adc0eaad9c027857767638613253ef125f,236.218886,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,423.412314,REMOVE_LIQUIDITY,428.15
1679278376000,SwapYtForToken,gDAI 28MAR2024,0x6586185c2b16e620db0ab02e7fca0c66dee7c9ea,RETAIL,,0x4a8e64c3a66ce0830e3bf2ea7863b013aa592114,5424.272805,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,500,SWAP_YT,496.4
1679278786000,AddLiquiditySingleToken,gDAI 28MAR2024,0xb48d6c9ba78784efb9c911793e02a41782685767,RETAIL,,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,15048.982837,0xa0192f6567f8f5dc38c53323235fd08b318d2dca,7573.297357,ADD_LIQUIDITY,15134.9
1679278955000,AddLiquiditySingleSy,sAPE 29JUN2023,0x2d0beb550118319afa2dde4aa042a35be7aa2e94,RETAIL,,0x47ba20283be4d72d4afb1862994f4203551539c5,140.508614,0x9a76925dd91a7561b58d8353f0bce4df1e517abb,84.215241,ADD_LIQUIDITY,803.99
1679279305000,SwapYtForToken,GLP 28MAR2024,0x0eb2b032e8cc890080d4a43776b8deef277ac1f1,RETAIL,,0x56051f8e46b67b4d286454995dbc6f5f3c433e34,1251.351409,0xda10009cbd5d07dd0cecc66161fc93d7c9000da1,200,SWAP_YT,201.72
1679279519000,SwapYtForSy,stETH 30MAR2023,0x2d0beb550118319afa2dde4aa042a35be7aa2e94,RETAIL,,0xa53ad7e3a87546cca450992d54d517c3c939c2bf,83.474522,0xcbc72d92b2dc8187414f6734718563898740c0bc,0.096814,SWAP_YT,190.5
1679280651000,RemoveLiquiditySingleToken,GLP 28MAR2024,0x60c27ff141434e790825e1778ab264b15d07c64a,RETAIL,,0x7d49e5adc0eaad9c027857767638613253ef125f,361.633536,0x0000000000000000000000000000000000000000,0.3658,REMOVE_LIQUIDITY,657.77
1679280863000,SwapTokenForPt,GLP 28MAR2024,0x5a6c5677dd97a4f69373c6a469567a7203a92327,RETAIL,,0x5402b5f40310bded796c7d0f3ff6683f5c0cffdf,607,0x96015d0fb97139567a9ba675951816a0bb719e3c,725.11256,SWAP_PT,596.48
1679280911000,AddLiquiditySinglePt,GLP 28MAR2024,0x5a6c5677dd97a4f69373c6a469567a7203a92327,RETAIL,,0x96015d0fb97139567a9ba675951816a0bb719e3c,725.11256,0x7d49e5adc0eaad9c027857767638613253ef125f,327.505787,ADD_LIQUIDITY,595.94
1679281320000,SwapPtForSy,GLP 28MAR2024,0xa4689087516d8d098062c7840f6b61769a891789,RETAIL,,0x96015d0fb97139567a9ba675951816a0bb719e3c,445.11001,0x2066a650af4b6895f72e618587aad5e8120b7790,371.81715,SWAP_PT,365.98
1679281599000,RemoveLiquiditySingleToken,gDAI 28MAR2024,0x868023677b639734610496fabdf8daf633693dbf,RETAIL,,0xa0192f6567f8f5dc38c53323235fd08b318d2dca,50.523328,0xd85e038593d7a098614721eae955ec2022b9b91b,96.351663,REMOVE_LIQUIDITY,100.97
1679282188000,AddLiquiditySingleToken,gDAI 28MAR2024,0x868023677b639734610496fabdf8daf633693dbf,RETAIL,,0xd85e038593d7a098614721eae955ec2022b9b91b,96.351663,0xa0192f6567f8f5dc38c53323235fd08b318d2dca,50.496902,ADD_LIQUIDITY,100.92
1679282263000,RemoveLiquiditySingleToken,gDAI 28MAR2024,0x868023677b639734610496fabdf8daf633693dbf,RETAIL,,0xa0192f6567f8f5dc38c53323235fd08b318d2dca,50.496902,0x0000000000000000000000000000000000000000,0.057202,REMOVE_LIQUIDITY,100.92
1679283731000,RemoveLiquiditySingleToken,LOOKS Staking 30MAR2023,0x0aae9ae032b04fb8ac1f6265ecd7710f443995c6,RETAIL,,0x44474d98d1484c26e8d296a43a721998731cf775,5139.025721,0xf4d2888d29d722226fafa5d9b24f9164c092421e,14069.552971,REMOVE_LIQUIDITY,2290.21
1679286359000,AddLiquiditySingleToken,wstETH-WETH_BalancerLP Aura 27JUN2024,0xb4088a2adeb13c9f8f6c7db831fecf64b937706a,RETAIL,,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.2,0xfcbae4635ca89866f83add208ecceec742678746,0.101631,ADD_LIQUIDITY,357.93
1679286726000,SwapPtForSy,gDAI 28MAR2024,0xa98eae419a4e15d90387aa8478d9fd92e6e36127,RETAIL,,0x1684b747cd46858ae6312a7074353d2101154ef7,10329.430013,0xaf699fb0d9f12bf7b14474ae5c9bea688888df73,8969.536476,SWAP_PT,9397.69
1679290901000,AddLiquiditySingleToken,GLP 28MAR2024,0x028e8c8457fa7f88f4dd42f2960874cb4a9275e8,RETAIL,,0x5402b5f40310bded796c7d0f3ff6683f5c0cffdf,129425.251085,0x7d49e5adc0eaad9c027857767638613253ef125f,69868.222811,ADD_LIQUIDITY,127502.87
1679293042000,AddLiquiditySingleTokenKeepYt,gDAI 28MAR2024,0x8f321039a474a47c7093dfbc3f08c08813767b65,RETAIL,,0xda10009cbd5d07dd0cecc66161fc93d7c9000da1,9385.14098,0xa0192f6567f8f5dc38c53323235fd08b318d2dca,4592.712337,ADD_LIQUIDITY,9175.87
1679296156000,RemoveLiquiditySingleSy,gDAI 28MAR2024,0x8f321039a474a47c7093dfbc3f08c08813767b65,RETAIL,,0xa0192f6567f8f5dc38c53323235fd08b318d2dca,91.854347,0xaf699fb0d9f12bf7b14474ae5c9bea688888df73,175.109326,REMOVE_LIQUIDITY,183.52
1679296187000,SwapSyForYt,gDAI 28MAR2024,0x8f321039a474a47c7093dfbc3f08c08813767b65,RETAIL,,0xaf699fb0d9f12bf7b14474ae5c9bea688888df73,175.109326,0x4a8e64c3a66ce0830e3bf2ea7863b013aa592114,1964.393292,SWAP_YT,183.47
1679298661000,AddLiquiditySingleToken,gDAI 28MAR2024,0xea5e723acd5e9f15e88ea0a828f27e9da2ccb9b1,RETAIL,,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,10606.318656,0xa0192f6567f8f5dc38c53323235fd08b318d2dca,5339.703592,ADD_LIQUIDITY,10668.91
1679299295000,AddLiquiditySingleToken,GLP 28MAR2024,0xcdb4b5f351974fd86106e2f2e02e09d17ea65476,RETAIL,,0x5402b5f40310bded796c7d0f3ff6683f5c0cffdf,177413,0x7d49e5adc0eaad9c027857767638613253ef125f,95660.622617,ADD_LIQUIDITY,173595.7
1679301596000,SwapYtForToken,GLP 28MAR2024,0x4da4a2f69cb2f61a49efb7423b1f093b79c6f1f2,RETAIL,,0x56051f8e46b67b4d286454995dbc6f5f3c433e34,809.013197,0x0000000000000000000000000000000000000000,0.07,SWAP_YT,124.63
1679301611000,AddLiquiditySingleToken,wstETH-WETH_BalancerLP Aura 27JUN2024,0xc375a3f176e7ce18f063b3340a536dc78c642d17,RETAIL,,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,94.976129,0xfcbae4635ca89866f83add208ecceec742678746,48.247335,ADD_LIQUIDITY,170020.71
1679302381000,AddLiquiditySingleToken,gDAI 28MAR2024,0x30044b7c080a6e456386d5b9c370dc7c259ae2cd,RETAIL,,0xd85e038593d7a098614721eae955ec2022b9b91b,957.264776,0xa0192f6567f8f5dc38c53323235fd08b318d2dca,501.848595,ADD_LIQUIDITY,1002.73
1679302466000,SwapYtForToken,GLP 28MAR2024,0x4da4a2f69cb2f61a49efb7423b1f093b79c6f1f2,RETAIL,,0x56051f8e46b67b4d286454995dbc6f5f3c433e34,1675.125481,0x0000000000000000000000000000000000000000,0.145,SWAP_YT,258.86
1679302619000,AddLiquiditySingleToken,stETH 30MAR2023,0x151b1bce597a8fa247636442e1110f6d883c5ff6,RETAIL,,0x0000000000000000000000000000000000000000,0.1,0x54e28e62ea9e8d755dc6e74674eabe2abfdb004e,0.047284,ADD_LIQUIDITY,176.45
1679302883000,AddLiquiditySingleToken,ankrETH-WETH_BalancerLP Aura 28MAR2024,0x785433a2a627ac179a2706b587184b634084c7a8,RETAIL,,0x808507121b80c02388fad14726482e061b8da827,27605.944252,0xbeef0acd30d146f8ac4ca6665d672727b943f105,2.893484,ADD_LIQUIDITY,9921.17
1679302900000,SwapYtForToken,GLP 28MAR2024,0x3dd81863779991d88d7f186d41b8bea1a569553d,RETAIL,,0x56051f8e46b67b4d286454995dbc6f5f3c433e34,3232.813037,0x0000000000000000000000000000000000000000,0.276018,SWAP_YT,498.57
1679303002000,AddLiquiditySingleToken,gDAI 28MAR2024,0x1d6128628d63415a0aaaed455ed1ea38d880f645,RETAIL,,0xda10009cbd5d07dd0cecc66161fc93d7c9000da1,4244.256756,0xa0192f6567f8f5dc38c53323235fd08b318d2dca,2129.876181,ADD_LIQUIDITY,4255.85
1679305343000,SwapTokenForPt,stETH 30MAR2023,0x151b1bce597a8fa247636442e1110f6d883c5ff6,RETAIL,,0x0000000000000000000000000000000000000000,0.1,0xcf44e8402a99db82d2acccc4d9354657be2121db,0.10012,SWAP_PT,176.44
1679305547000,AddLiquiditySingleToken,ankrETH-WETH_BalancerLP Aura 28MAR2024,0xbf891e7efcc98a8239385d3172ba10ad593c7886,RETAIL,,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1,0xbeef0acd30d146f8ac4ca6665d672727b943f105,0.521012,ADD_LIQUIDITY,1786.49
1679307235000,AddLiquiditySingleToken,GLP 28MAR2024,0x97e931494a837ecde1d2f152fcef1c2f5e093356,RETAIL,,0x5402b5f40310bded796c7d0f3ff6683f5c0cffdf,4043.99104,0x7d49e5adc0eaad9c027857767638613253ef125f,2180.435153,ADD_LIQUIDITY,3970.05
1679307994000,AddLiquidityDualSyAndPt,gDAI 28MAR2024,0x20eadfcaf91bd98674ff8fc341d148e1731576a4,RETAIL,,0xaf699fb0d9f12bf7b14474ae5c9bea688888df73,69596.783882,0xa0192f6567f8f5dc38c53323235fd08b318d2dca,48970.813483,ADD_LIQUIDITY,97852.52
1679309267000,AddLiquiditySingleToken,stETH 29JUN2023,0x5ba7614b0b5e901a762af4c03c6a33d85d7b35dd,RETAIL,,0xae7ab96520de3a18e5e111b5eaab095312d7fe84,30.720923,0x9ec4c502d989f04ffa9312c9d6e3f872ec91a0f9,14.522083,ADD_LIQUIDITY,54139.33
1679310731000,RemoveLiquiditySingleToken,ankrETH-WETH_BalancerLP Aura 28MAR2024,0x785433a2a627ac179a2706b587184b634084c7a8,RETAIL,,0xbeef0acd30d146f8ac4ca6665d672727b943f105,2.893484,0x0000000000000000000000000000000000000000,5.529574,REMOVE_LIQUIDITY,9920.14
1679312133000,AddLiquiditySingleToken,GLP 28MAR2024,0x007bbec99cd6239923f4667998b8a47204eb0cd2,RETAIL,,0x5402b5f40310bded796c7d0f3ff6683f5c0cffdf,1646.088912,0x7d49e5adc0eaad9c027857767638613253ef125f,887.521848,ADD_LIQUIDITY,1617.1
1679313419000,SwapSyForYt,stETH 29JUN2023,0x0a4ea2fdfad07d035fa20cf13b7e8813ac5dca22,RETAIL,,0xcbc72d92b2dc8187414f6734718563898740c0bc,0.3,0x0d459a3287afec25c0580691e9944d65feabb155,25.505695,SWAP_YT,607.99
1679314138000,RemoveLiquiditySingleToken,gDAI 28MAR2024,0xdcd776053c832ab1d909bcc46852a51b65450f6a,RETAIL,,0xa0192f6567f8f5dc38c53323235fd08b318d2dca,861.380992,0xda10009cbd5d07dd0cecc66161fc93d7c9000da1,1714.203782,REMOVE_LIQUIDITY,1721.18
1679316859000,SwapYtForToken,GLP 28MAR2024,0x947f45a2544645b196af1910850ecf7bb3106a37,RETAIL,,0x56051f8e46b67b4d286454995dbc6f5f3c433e34,19214.886588,0x0000000000000000000000000000000000000000,1.627421,SWAP_YT,2943.38
1679317326000,RemoveLiquiditySingleSy,GLP 28MAR2024,0x8cbe5985f3930c3012d01ac1887eaebde2fa2824,RETAIL,,0x7d49e5adc0eaad9c027857767638613253ef125f,370.753542,0x2066a650af4b6895f72e618587aad5e8120b7790,687.473382,REMOVE_LIQUIDITY,675
1679317444000,SwapSyForYt,GLP 28MAR2024,0x8cbe5985f3930c3012d01ac1887eaebde2fa2824,RETAIL,,0x2066a650af4b6895f72e618587aad5e8120b7790,687.473382,0x56051f8e46b67b4d286454995dbc6f5f3c433e34,4367.871015,SWAP_YT,674.01
1679317790000,SwapYtForToken,GLP 28MAR2024,0x0258da40e011acb8e0f6308d6dda4de363c9b604,RETAIL,,0x56051f8e46b67b4d286454995dbc6f5f3c433e34,6519.933508,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,1000,SWAP_YT,1004.37
1679318754000,RemoveLiquiditySingleSy,GLP 28MAR2024,0x20bed13e291a86ea55f2dd9942d8fce991b97ee3,RETAIL,,0x7d49e5adc0eaad9c027857767638613253ef125f,346.313561,0x2066a650af4b6895f72e618587aad5e8120b7790,642.018459,REMOVE_LIQUIDITY,630.57
1679318850000,SwapSyForYt,GLP 28MAR2024,0x20bed13e291a86ea55f2dd9942d8fce991b97ee3,RETAIL,,0x2066a650af4b6895f72e618587aad5e8120b7790,642.018459,0x56051f8e46b67b4d286454995dbc6f5f3c433e34,4062.533196,SWAP_YT,629.44
1679320066000,SwapYtForToken,GLP 28MAR2024,0x4da4a2f69cb2f61a49efb7423b1f093b79c6f1f2,RETAIL,,0x56051f8e46b67b4d286454995dbc6f5f3c433e34,1140.803482,0x0000000000000000000000000000000000000000,0.099562,SWAP_YT,177.26
1679320938000,RemoveLiquiditySingleToken,gDAI 28MAR2024,0x88ccdfe9dd047b4cec4c1102d2d803e2d8bf683e,RETAIL,,0xa0192f6567f8f5dc38c53323235fd08b318d2dca,2520.188156,0xd85e038593d7a098614721eae955ec2022b9b91b,4804.565489,REMOVE_LIQUIDITY,5035.63
1679321079000,RemoveLiquiditySingleSy,GLP 28MAR2024,0x0af14a24cf98b756044e99e1c4697f0ffc092310,RETAIL,,0x7d49e5adc0eaad9c027857767638613253ef125f,123.822947,0x2066a650af4b6895f72e618587aad5e8120b7790,229.528228,REMOVE_LIQUIDITY,226.45
1679321151000,SwapSyForYt,GLP 28MAR2024,0x0af14a24cf98b756044e99e1c4697f0ffc092310,RETAIL,,0x2066a650af4b6895f72e618587aad5e8120b7790,229.528228,0x56051f8e46b67b4d286454995dbc6f5f3c433e34,1451.083894,SWAP_YT,225.34
1679323056000,SwapYtForToken,gDAI 28MAR2024,0x88ccdfe9dd047b4cec4c1102d2d803e2d8bf683e,RETAIL,,0x4a8e64c3a66ce0830e3bf2ea7863b013aa592114,96465.571537,0xda10009cbd5d07dd0cecc66161fc93d7c9000da1,10000,SWAP_YT,9908.95
1679323750000,SwapTokenForPt,GLP 28MAR2024,0x5a80a1e553c13abafcf5c2d118a0a5fa2636972a,RETAIL,,0xfd086bc7cd5c481dcc9c85ebe478a1c0b69fcbb9,250,0x96015d0fb97139567a9ba675951816a0bb719e3c,305.650196,SWAP_PT,252.58
1679324747000,AddLiquiditySingleToken,wstETH-WETH_BalancerLP Aura 27JUN2024,0x4a79fff717d15f36e2d2422d0dc5ca3013f69f15,RETAIL,,0x0000000000000000000000000000000000000000,4,0xfcbae4635ca89866f83add208ecceec742678746,2.031447,ADD_LIQUIDITY,7159.38
1679326489000,AddLiquiditySingleToken,GLP 28MAR2024,0xe87a10d5b212d169ccbc9a50cf5e23dd3da27cb6,RETAIL,,0x0000000000000000000000000000000000000000,0.2,0x7d49e5adc0eaad9c027857767638613253ef125f,196.439163,ADD_LIQUIDITY,358.19
1679328355000,AddLiquiditySingleToken,GLP 28MAR2024,0xe77884cddf148dd5f0e9191b33d8dbaddb16dfb5,RETAIL,,0xff970a61a04b1ca14834a43f5de4533ebddb5cc8,95000,0x7d49e5adc0eaad9c027857767638613253ef125f,52739.377093,ADD_LIQUIDITY,96370.88
